Employee_ID,First_Name,Last_Name,age_clean,age_missing_flag,department_clean,region_clean,status_clean,join_date,salary,Email,phone_digits,phone_valid,phone_clean,performance_score_clean,remote_work,is_active_employee,tenure_days,tenure_years,salary_band
EMP1237,Alice,Miller,30,false,Finance,Illinois,Inactive,,58243.27,alice.miller@example.com,2184011844,true,2184011844,Average,false,false,,,50K–74K
EMP1449,Alice,Miller,30,false,Sales,Florida,Inactive,,119407.93,alice.miller@example.com,8469081973,true,8469081973,Excellent,true,false,,,100K–124K
EMP1570,Alice,Miller,,true,DevOps,California,Inactive,,90087.39,alice.miller@example.com,8166496901,true,8166496901,Poor,false,false,,,75K–99K
EMP1575,Alice,Miller,35,false,Finance,Texas,Inactive,,87816.61,alice.miller@example.com,7863767315,true,7863767315,Poor,false,false,,,75K–99K
EMP1902,Alice,Miller,25,false,Finance,Nevada,Inactive,,52289.99,alice.miller@example.com,7093170694,true,7093170694,Poor,true,false,,,50K–74K
EMP1246,Alice,Smith,25,false,Sales,New York,Inactive,,61337.69,alice.smith@example.com,5423401635,true,5423401635,Average,true,false,,,50K–74K
EMP1301,Alice,Smith,25,false,Finance,Texas,Inactive,,62598.69,alice.smith@example.com,1721314518,true,1721314518,Average,true,false,,,50K–74K
EMP1554,Alice,Smith,,true,Finance,Illinois,Inactive,,104675.7,alice.smith@example.com,4390552957,true,4390552957,Poor,true,false,,,100K–124K
EMP1445,Alice,Williams,40,false,DevOps,California,Inactive,,104700.46,alice.williams@example.com,7855982175,true,7855982175,Good,true,false,,,100K–124K
EMP1472,Alice,Williams,30,false,Admin,Nevada,Inactive,,83149.95,alice.williams@example.com,4277070704,true,4277070704,Average,false,false,,,75K–99K
EMP1024,Bob,Brown,30,false,Admin,Texas,Inactive,,91181.61,bob.brown@example.com,1502745643,true,1502745643,Good,true,false,,,75K–99K
EMP1091,Bob,Brown,35,false,Finance,New York,Inactive,,92723.22,bob.brown@example.com,9070562607,true,9070562607,Excellent,true,false,,,75K–99K
EMP1107,Bob,Brown,30,false,Cloud Tech,Florida,Inactive,,91566.78,bob.brown@example.com,175370303,false,,Good,true,false,,,75K–99K
EMP1706,Bob,Brown,25,false,Admin,Nevada,Inactive,,108245.44,bob.brown@example.com,8565271558,true,8565271558,Poor,true,false,,,100K–124K
EMP1739,Bob,Brown,25,false,HR,Nevada,Inactive,,118585.5,bob.brown@example.com,7158796473,true,7158796473,Average,true,false,,,100K–124K
EMP1783,Bob,Brown,30,false,Sales,Florida,Inactive,,73365.46,bob.brown@example.com,4655866524,true,4655866524,Poor,false,false,,,50K–74K
EMP1160,Bob,Davis,25,false,Admin,Texas,Inactive,,105190.21,bob.davis@example.com,4672994937,true,4672994937,Good,true,false,,,100K–124K
EMP1167,Bob,Davis,,true,DevOps,New York,Inactive,,112166.37,bob.davis@example.com,701765635,false,,Excellent,false,false,,,100K–124K
EMP1187,Bob,Davis,40,false,Cloud Tech,New York,Inactive,,78031.49,bob.davis@example.com,2983381673,true,2983381673,Good,true,false,,,75K–99K
EMP1364,Bob,Davis,30,false,HR,California,Inactive,,104898.9,bob.davis@example.com,1366572239,true,1366572239,Excellent,true,false,,,100K–124K
EMP1568,Bob,Davis,40,false,Cloud Tech,Florida,Inactive,,68496.77,bob.davis@example.com,2079799666,true,2079799666,Average,false,false,,,50K–74K
EMP1908,Bob,Davis,35,false,HR,Florida,Inactive,,86867.78,bob.davis@example.com,8131909247,true,8131909247,Poor,false,false,,,75K–99K
EMP1959,Bob,Davis,30,false,HR,Florida,Inactive,,85997.57,bob.davis@example.com,3593744038,true,3593744038,Good,false,false,,,75K–99K
EMP1043,Bob,Garcia,,true,Admin,California,Inactive,,64744.08,bob.garcia@example.com,164597793,false,,Excellent,false,false,,,50K–74K
EMP1239,Bob,Garcia,40,false,Admin,Nevada,Inactive,,106735.93,bob.garcia@example.com,7297585987,true,7297585987,Average,true,false,,,100K–124K
EMP1335,Bob,Garcia,40,false,Finance,Nevada,Inactive,,118413.05,bob.garcia@example.com,7157787111,true,7157787111,Poor,false,false,,,100K–124K
EMP1400,Bob,Garcia,25,false,HR,California,Inactive,,76790.47,bob.garcia@example.com,1347323548,true,1347323548,Excellent,true,false,,,75K–99K
EMP1407,Bob,Garcia,,true,Cloud Tech,California,Inactive,,77078.68,bob.garcia@example.com,4589714801,true,4589714801,Average,true,false,,,75K–99K
EMP1418,Bob,Garcia,40,false,Finance,Illinois,Inactive,,84972.7,bob.garcia@example.com,9659234267,true,9659234267,Poor,true,false,,,75K–99K
EMP1433,Bob,Garcia,30,false,Cloud Tech,New York,Inactive,,71982.33,bob.garcia@example.com,9609409704,true,9609409704,Average,false,false,,,50K–74K
EMP1466,Bob,Garcia,25,false,HR,New York,Inactive,,101238.96,bob.garcia@example.com,3626804084,true,3626804084,Average,true,false,,,100K–124K
EMP1490,Bob,Garcia,30,false,Finance,New York,Inactive,,83912.22,bob.garcia@example.com,1206021287,true,1206021287,Average,false,false,,,75K–99K
EMP1518,Bob,Garcia,25,false,HR,California,Inactive,,86420.19,bob.garcia@example.com,5563830007,true,5563830007,Good,false,false,,,75K–99K
EMP1591,Bob,Garcia,30,false,DevOps,Illinois,Inactive,,74999.69,bob.garcia@example.com,155029167,false,,Good,true,false,,,50K–74K
EMP1690,Bob,Johnson,35,false,Finance,Nevada,Inactive,,75229.87,bob.johnson@example.com,7752401483,true,7752401483,Excellent,true,false,,,75K–99K
EMP1720,Bob,Johnson,35,false,Finance,New York,Inactive,,112931.69,bob.johnson@example.com,878057214,false,,Poor,false,false,,,100K–124K
EMP1988,Bob,Johnson,,true,Cloud Tech,Illinois,Inactive,,54708.88,bob.johnson@example.com,6944391648,true,6944391648,Excellent,true,false,,,50K–74K
EMP1007,Bob,Jones,30,false,Cloud Tech,Florida,Inactive,,94497.91,bob.jones@example.com,4134327559,true,4134327559,Average,true,false,,,75K–99K
EMP1171,Bob,Jones,40,false,HR,Nevada,Inactive,,114109.06,bob.jones@example.com,4275230836,true,4275230836,Average,true,false,,,100K–124K
EMP1298,Bob,Jones,,true,Finance,Texas,Inactive,,85927.35,bob.jones@example.com,4572308480,true,4572308480,Good,false,false,,,75K–99K
EMP1484,Bob,Jones,25,false,Sales,Texas,Inactive,,87494.34,bob.jones@example.com,7543943534,true,7543943534,Average,true,false,,,75K–99K
EMP1952,Bob,Jones,25,false,Cloud Tech,Florida,Inactive,,63744.57,bob.jones@example.com,5725659201,true,5725659201,Average,false,false,,,50K–74K
EMP1995,Bob,Jones,30,false,Finance,California,Inactive,,61240.9,bob.jones@example.com,2007843613,true,2007843613,Poor,true,false,,,50K–74K
EMP1106,Bob,Miller,30,false,DevOps,New York,Inactive,,55683.12,bob.miller@example.com,8071569561,true,8071569561,Poor,true,false,,,50K–74K
EMP1462,Bob,Miller,35,false,Finance,Texas,Inactive,,67467.86,bob.miller@example.com,6974132833,true,6974132833,Good,true,false,,,50K–74K
EMP1663,Bob,Miller,40,false,Sales,California,Inactive,,116961.61,bob.miller@example.com,3607763368,true,3607763368,Excellent,true,false,,,100K–124K
EMP1928,Bob,Miller,,true,Finance,New York,Inactive,,92222.03,bob.miller@example.com,9646300401,true,9646300401,Poor,true,false,,,75K–99K
EMP1379,Bob,Smith,,true,Cloud Tech,New York,Inactive,,69239.7,bob.smith@example.com,7295963903,true,7295963903,Excellent,false,false,,,50K–74K
EMP1467,Bob,Smith,35,false,Sales,Illinois,Inactive,,52169.52,bob.smith@example.com,954930595,false,,Excellent,false,false,,,50K–74K
EMP1730,Bob,Williams,40,false,Finance,California,Inactive,,72451.69,bob.williams@example.com,4099512396,true,4099512396,Poor,true,false,,,50K–74K
EMP1207,Charlie,Brown,40,false,Cloud Tech,Florida,Inactive,,100371.0,charlie.brown@example.com,8477596554,true,8477596554,Poor,true,false,,,100K–124K
EMP1281,Charlie,Brown,25,false,Sales,New York,Inactive,,115452.25,charlie.brown@example.com,8485571616,true,8485571616,Poor,false,false,,,100K–124K
EMP1376,Charlie,Brown,,true,Admin,Florida,Inactive,,63096.9,charlie.brown@example.com,5381649382,true,5381649382,Average,false,false,,,50K–74K
EMP1464,Charlie,Brown,40,false,Finance,Florida,Inactive,,76274.33,charlie.brown@example.com,704496409,false,,Average,false,false,,,75K–99K
EMP1629,Charlie,Davis,25,false,Admin,Illinois,Inactive,,73690.65,charlie.davis@example.com,2337209483,true,2337209483,Good,true,false,,,50K–74K
EMP1854,Charlie,Davis,25,false,HR,Texas,Inactive,,73285.83,charlie.davis@example.com,9456534698,true,9456534698,Good,true,false,,,50K–74K
EMP1971,Charlie,Davis,40,false,Sales,Nevada,Inactive,,71192.68,charlie.davis@example.com,8632397912,true,8632397912,Average,false,false,,,50K–74K
EMP1018,Charlie,Garcia,,true,Cloud Tech,Nevada,Inactive,,94726.46,charlie.garcia@example.com,2044397358,true,2044397358,Excellent,false,false,,,75K–99K
EMP1380,Charlie,Garcia,40,false,Sales,Nevada,Inactive,,85756.42,charlie.garcia@example.com,907426087,false,,Average,true,false,,,75K–99K
EMP1536,Charlie,Garcia,25,false,Admin,Texas,Inactive,,83787.24,charlie.garcia@example.com,5228705621,true,5228705621,Good,true,false,,,75K–99K
EMP1718,Charlie,Garcia,25,false,Cloud Tech,Florida,Inactive,,59688.57,charlie.garcia@example.com,8519358373,true,8519358373,Average,false,false,,,50K–74K
EMP1782,Charlie,Garcia,,true,Admin,Nevada,Inactive,,50110.66,charlie.garcia@example.com,904637659,false,,Average,true,false,,,50K–74K
EMP1824,Charlie,Garcia,30,false,Sales,Florida,Inactive,,79206.48,charlie.garcia@example.com,3228556607,true,3228556607,Good,false,false,,,75K–99K
EMP1976,Charlie,Garcia,35,false,DevOps,Florida,Inactive,,57656.74,charlie.garcia@example.com,4864010423,true,4864010423,Good,true,false,,,50K–74K
EMP1998,Charlie,Garcia,35,false,Admin,Texas,Inactive,,106247.67,charlie.garcia@example.com,2737203762,true,2737203762,Excellent,true,false,,,100K–124K
EMP1022,Charlie,Johnson,35,false,Sales,Illinois,Inactive,,115023.94,charlie.johnson@example.com,6528092427,true,6528092427,Average,true,false,,,100K–124K
EMP1659,Charlie,Johnson,25,false,Admin,California,Inactive,,94090.35,charlie.johnson@example.com,8739592322,true,8739592322,Good,false,false,,,75K–99K
EMP1913,Charlie,Johnson,40,false,HR,Florida,Inactive,,95127.91,charlie.johnson@example.com,5947372131,true,5947372131,Average,false,false,,,75K–99K
EMP1030,Charlie,Jones,40,false,Admin,California,Inactive,,111214.02,charlie.jones@example.com,2613715040,true,2613715040,Good,true,false,,,100K–124K
EMP1131,Charlie,Jones,25,false,Finance,California,Inactive,,98489.32,charlie.jones@example.com,5636205014,true,5636205014,Excellent,false,false,,,75K–99K
EMP1253,Charlie,Jones,40,false,Finance,Florida,Inactive,,73813.48,charlie.jones@example.com,1131290147,true,1131290147,Average,false,false,,,50K–74K
EMP1454,Charlie,Jones,35,false,DevOps,New York,Inactive,,51533.9,charlie.jones@example.com,3896086,false,,Poor,true,false,,,50K–74K
EMP1489,Charlie,Jones,35,false,DevOps,Florida,Inactive,,101015.96,charlie.jones@example.com,3270216486,true,3270216486,Poor,true,false,,,100K–124K
EMP1538,Charlie,Jones,40,false,Finance,Texas,Inactive,,53218.06,charlie.jones@example.com,1097921582,true,1097921582,Average,false,false,,,50K–74K
EMP1665,Charlie,Jones,35,false,Admin,California,Inactive,,70394.94,charlie.jones@example.com,7955633184,true,7955633184,Excellent,false,false,,,50K–74K
EMP1764,Charlie,Jones,40,false,Finance,California,Inactive,,62521.5,charlie.jones@example.com,7767555627,true,7767555627,Average,true,false,,,50K–74K
EMP1839,Charlie,Jones,35,false,DevOps,New York,Inactive,,105956.04,charlie.jones@example.com,7123166006,true,7123166006,Excellent,false,false,,,100K–124K
EMP1946,Charlie,Jones,25,false,Admin,Illinois,Inactive,,104516.55,charlie.jones@example.com,652775843,false,,Excellent,false,false,,,100K–124K
EMP1236,Charlie,Miller,,true,HR,Florida,Inactive,,69508.28,charlie.miller@example.com,2087510292,true,2087510292,Good,false,false,,,50K–74K
EMP1580,Charlie,Miller,25,false,Finance,Nevada,Inactive,,56126.46,charlie.miller@example.com,6244670461,true,6244670461,Poor,true,false,,,50K–74K
EMP1671,Charlie,Miller,25,false,Cloud Tech,Nevada,Inactive,,114069.07,charlie.miller@example.com,5120734653,true,5120734653,Good,true,false,,,100K–124K
EMP1243,Charlie,Smith,,true,Cloud Tech,Texas,Inactive,,119971.65,charlie.smith@example.com,2831435988,true,2831435988,Average,false,false,,,100K–124K
EMP1684,Charlie,Smith,25,false,Finance,New York,Inactive,,71810.37,charlie.smith@example.com,5608213710,true,5608213710,Average,true,false,,,50K–74K
EMP1776,Charlie,Smith,40,false,DevOps,Illinois,Inactive,,56518.84,charlie.smith@example.com,9579927078,true,9579927078,Average,false,false,,,50K–74K
EMP1935,Charlie,Smith,40,false,HR,Illinois,Inactive,,107595.95,charlie.smith@example.com,3372188565,true,3372188565,Excellent,true,false,,,100K–124K
EMP1060,Charlie,Williams,30,false,Finance,Nevada,Inactive,,102369.42,charlie.williams@example.com,5508428909,true,5508428909,Average,true,false,,,100K–124K
EMP1699,Charlie,Williams,25,false,Sales,New York,Inactive,,107359.3,charlie.williams@example.com,4510173972,true,4510173972,Excellent,false,false,,,100K–124K
EMP1726,Charlie,Williams,30,false,HR,Texas,Inactive,,102172.05,charlie.williams@example.com,6672521451,true,6672521451,Poor,false,false,,,100K–124K
EMP1076,David,Brown,40,false,Admin,California,Inactive,,52031.74,david.brown@example.com,1589357125,true,1589357125,Good,true,false,,,50K–74K
EMP1128,David,Brown,,true,Finance,New York,Inactive,,72272.34,david.brown@example.com,3315377958,true,3315377958,Average,false,false,,,50K–74K
EMP1280,David,Brown,30,false,Cloud Tech,Texas,Inactive,,100215.06,david.brown@example.com,5473820235,true,5473820235,Average,true,false,,,100K–124K
EMP1338,David,Brown,,true,Admin,Nevada,Inactive,,70949.38,david.brown@example.com,2359096055,true,2359096055,Poor,true,false,,,50K–74K
EMP1729,David,Brown,30,false,Cloud Tech,California,Inactive,,97931.66,david.brown@example.com,512080055,false,,Average,true,false,,,75K–99K
EMP1864,David,Brown,30,false,Sales,Texas,Inactive,,63370.22,david.brown@example.com,3597371121,true,3597371121,Excellent,false,false,,,50K–74K
EMP1894,David,Brown,,true,Finance,Florida,Inactive,,101101.24,david.brown@example.com,3263890218,true,3263890218,Poor,true,false,,,100K–124K
EMP1994,David,Brown,30,false,DevOps,Nevada,Inactive,,80477.21,david.brown@example.com,3774604066,true,3774604066,Good,false,false,,,75K–99K
EMP1213,David,Davis,40,false,HR,Texas,Inactive,,77751.78,david.davis@example.com,9802714871,true,9802714871,Excellent,false,false,,,75K–99K
EMP1369,David,Davis,40,false,Sales,Florida,Inactive,,99331.49,david.davis@example.com,8477686341,true,8477686341,Excellent,false,false,,,75K–99K
EMP1696,David,Davis,25,false,DevOps,Florida,Inactive,,59431.25,david.davis@example.com,4064176926,true,4064176926,Poor,true,false,,,50K–74K
EMP1083,David,Garcia,40,false,DevOps,California,Inactive,,92412.49,david.garcia@example.com,2296044326,true,2296044326,Excellent,true,false,,,75K–99K
EMP1353,David,Garcia,40,false,HR,New York,Inactive,,70401.37,david.garcia@example.com,7660538443,true,7660538443,Good,true,false,,,50K–74K
EMP1609,David,Garcia,25,false,Sales,Nevada,Inactive,,60516.83,david.garcia@example.com,1996059328,true,1996059328,Good,false,false,,,50K–74K
EMP1073,David,Johnson,25,false,Finance,Florida,Inactive,,82614.7,david.johnson@example.com,8105485100,true,8105485100,Average,true,false,,,75K–99K
EMP1155,David,Johnson,35,false,Cloud Tech,Nevada,Inactive,,113118.73,david.johnson@example.com,6186371596,true,6186371596,Average,false,false,,,100K–124K
EMP1157,David,Johnson,,true,Cloud Tech,Texas,Inactive,,119217.46,david.johnson@example.com,2316433480,true,2316433480,Poor,false,false,,,100K–124K
EMP1304,David,Johnson,25,false,Cloud Tech,California,Inactive,,100336.58,david.johnson@example.com,4754102251,true,4754102251,Excellent,true,false,,,100K–124K
EMP1579,David,Johnson,,true,DevOps,Nevada,Inactive,,107172.8,david.johnson@example.com,7303461561,true,7303461561,Excellent,true,false,,,100K–124K
EMP1611,David,Johnson,,true,Admin,Nevada,Inactive,,67056.92,david.johnson@example.com,7532735240,true,7532735240,Average,true,false,,,50K–74K
EMP1689,David,Johnson,40,false,Finance,Nevada,Inactive,,61102.8,david.johnson@example.com,9634064685,true,9634064685,Good,true,false,,,50K–74K
EMP1874,David,Johnson,25,false,Sales,New York,Inactive,,58452.18,david.johnson@example.com,8192365345,true,8192365345,Excellent,true,false,,,50K–74K
EMP1958,David,Johnson,,true,DevOps,Florida,Inactive,,91256.64,david.johnson@example.com,5069176798,true,5069176798,Average,false,false,,,75K–99K
EMP2016,David,Johnson,30,false,Cloud Tech,Texas,Inactive,,100215.06,david.johnson@example.com,2508261122,true,2508261122,Good,true,false,,,100K–124K
EMP1209,David,Jones,35,false,DevOps,Illinois,Inactive,,103860.7,david.jones@example.com,762091842,false,,Average,true,false,,,100K–124K
EMP1912,David,Jones,,true,DevOps,Texas,Inactive,,117870.22,david.jones@example.com,622072238,false,,Excellent,false,false,,,100K–124K
EMP2011,David,Jones,40,false,Admin,California,Inactive,,52031.74,david.jones@example.com,6511893939,true,6511893939,Excellent,true,false,,,50K–74K
EMP1324,David,Miller,40,false,Sales,New York,Inactive,,95822.56,david.miller@example.com,2156818208,true,2156818208,Average,false,false,,,75K–99K
EMP1691,David,Miller,25,false,Admin,Nevada,Inactive,,51054.74,david.miller@example.com,3991062271,true,3991062271,Excellent,false,false,,,50K–74K
EMP1808,David,Miller,30,false,Sales,California,Inactive,,62834.72,david.miller@example.com,9337970580,true,9337970580,Good,true,false,,,50K–74K
EMP1967,David,Miller,40,false,DevOps,Florida,Inactive,,99944.57,david.miller@example.com,2175188780,true,2175188780,Poor,true,false,,,75K–99K
EMP1288,David,Smith,30,false,Sales,Nevada,Inactive,,79939.23,david.smith@example.com,8105955183,true,8105955183,Excellent,true,false,,,75K–99K
EMP1362,David,Smith,40,false,HR,Florida,Inactive,,97568.88,david.smith@example.com,7911244210,true,7911244210,Average,true,false,,,75K–99K
EMP1428,David,Smith,,true,Admin,Florida,Inactive,,118079.15,david.smith@example.com,3170876013,true,3170876013,Good,true,false,,,100K–124K
EMP1544,David,Smith,,true,DevOps,Florida,Inactive,,66450.0,david.smith@example.com,287675480,false,,Average,true,false,,,50K–74K
EMP1647,David,Smith,30,false,Admin,Illinois,Inactive,,104525.69,david.smith@example.com,9601054856,true,9601054856,Excellent,false,false,,,100K–124K
EMP1861,David,Smith,25,false,Finance,Nevada,Inactive,,89707.07,david.smith@example.com,8049187273,true,8049187273,Good,false,false,,,75K–99K
EMP1052,David,Williams,30,false,Finance,California,Inactive,,105674.18,david.williams@example.com,9973080694,true,9973080694,Good,false,false,,,100K–124K
EMP1314,David,Williams,35,false,DevOps,New York,Inactive,,89367.02,david.williams@example.com,2728476569,true,2728476569,Poor,false,false,,,75K–99K
EMP1746,David,Williams,,true,Admin,Florida,Inactive,,73049.93,david.williams@example.com,4694346065,true,4694346065,Good,false,false,,,50K–74K
EMP1765,David,Williams,40,false,Cloud Tech,California,Inactive,,95400.35,david.williams@example.com,3333939577,true,3333939577,Poor,true,false,,,75K–99K
EMP1907,David,Williams,30,false,HR,California,Inactive,,97615.87,david.williams@example.com,2426423641,true,2426423641,Average,false,false,,,75K–99K
EMP1252,Eva,Brown,40,false,Admin,Nevada,Inactive,,81748.09,eva.brown@example.com,4683414650,true,4683414650,Average,true,false,,,75K–99K
EMP1499,Eva,Brown,35,false,Finance,Florida,Inactive,,67639.91,eva.brown@example.com,4913421387,true,4913421387,Excellent,true,false,,,50K–74K
EMP1917,Eva,Brown,25,false,Admin,California,Inactive,,116934.97,eva.brown@example.com,1954196663,true,1954196663,Good,true,false,,,100K–124K
EMP1940,Eva,Brown,40,false,DevOps,Texas,Inactive,,,eva.brown@example.com,9611110285,true,9611110285,Good,true,false,,,Unknown
EMP1987,Eva,Brown,25,false,HR,Illinois,Inactive,,65812.02,eva.brown@example.com,3963845268,true,3963845268,Average,true,false,,,50K–74K
EMP1997,Eva,Brown,40,false,Finance,Illinois,Inactive,,95284.54,eva.brown@example.com,7543734763,true,7543734763,Good,false,false,,,75K–99K
EMP1003,Eva,Davis,25,false,Admin,Nevada,Inactive,,69450.99,eva.davis@example.com,3476490784,true,3476490784,Good,true,false,,,50K–74K
EMP1061,Eva,Davis,40,false,Sales,Texas,Inactive,,64712.79,eva.davis@example.com,7711991807,true,7711991807,Excellent,true,false,,,50K–74K
EMP1109,Eva,Davis,,true,DevOps,New York,Inactive,,88119.37,eva.davis@example.com,4793036148,true,4793036148,Good,true,false,,,75K–99K
EMP1123,Eva,Davis,,true,DevOps,California,Inactive,,83774.97,eva.davis@example.com,1109193927,true,1109193927,Average,false,false,,,75K–99K
EMP1963,Eva,Davis,40,false,Admin,Texas,Inactive,,,eva.davis@example.com,1368528305,true,1368528305,Average,false,false,,,Unknown
EMP2001,Eva,Davis,30,false,DevOps,Illinois,Inactive,,82547.26,eva.davis@example.com,3899827801,true,3899827801,Average,false,false,,,75K–99K
EMP1140,Eva,Garcia,40,false,HR,New York,Inactive,,83824.56,eva.garcia@example.com,7872558776,true,7872558776,Poor,false,false,,,75K–99K
EMP1371,Eva,Garcia,40,false,Sales,Nevada,Inactive,,77204.75,eva.garcia@example.com,6769459195,true,6769459195,Good,true,false,,,75K–99K
EMP1435,Eva,Garcia,,true,Cloud Tech,New York,Inactive,,56384.9,eva.garcia@example.com,5868122594,true,5868122594,Excellent,true,false,,,50K–74K
EMP1443,Eva,Garcia,40,false,Finance,Illinois,Inactive,,56140.51,eva.garcia@example.com,1901302055,true,1901302055,Average,false,false,,,50K–74K
EMP1715,Eva,Garcia,35,false,Finance,Florida,Inactive,,100841.93,eva.garcia@example.com,8936289695,true,8936289695,Poor,true,false,,,100K–124K
EMP1126,Eva,Johnson,,true,Sales,Nevada,Inactive,,60401.68,eva.johnson@example.com,2274954507,true,2274954507,Average,false,false,,,50K–74K
EMP1417,Eva,Johnson,25,false,Cloud Tech,California,Inactive,,86669.79,eva.johnson@example.com,3666144941,true,3666144941,Excellent,true,false,,,75K–99K
EMP1990,Eva,Johnson,40,false,DevOps,Illinois,Inactive,,79002.0,eva.johnson@example.com,9132033015,true,9132033015,Average,true,false,,,75K–99K
EMP1425,Eva,Jones,,true,Admin,Florida,Inactive,,118030.04,eva.jones@example.com,7501980381,true,7501980381,Excellent,true,false,,,100K–124K
EMP1501,Eva,Jones,35,false,DevOps,Texas,Inactive,,73539.86,eva.jones@example.com,5349678273,true,5349678273,Excellent,true,false,,,50K–74K
EMP1737,Eva,Jones,30,false,DevOps,Illinois,Inactive,,82547.26,eva.jones@example.com,9988683451,true,9988683451,Excellent,true,false,,,75K–99K
EMP1792,Eva,Jones,35,false,DevOps,Texas,Inactive,,56075.84,eva.jones@example.com,3269496842,true,3269496842,Average,true,false,,,50K–74K
EMP1837,Eva,Jones,35,false,Admin,Illinois,Inactive,,,eva.jones@example.com,4247310719,true,4247310719,Excellent,false,false,,,Unknown
EMP1855,Eva,Jones,30,false,Finance,Texas,Inactive,,92721.13,eva.jones@example.com,7990707549,true,7990707549,Poor,true,false,,,75K–99K
EMP1937,Eva,Jones,35,false,DevOps,Nevada,Inactive,,95766.91,eva.jones@example.com,5066626704,true,5066626704,Average,true,false,,,75K–99K
EMP1230,Eva,Miller,35,false,Cloud Tech,Texas,Inactive,,70694.8,eva.miller@example.com,3013674925,true,3013674925,Average,true,false,,,50K–74K
EMP1447,Eva,Miller,25,false,Finance,Illinois,Inactive,,90879.22,eva.miller@example.com,3098503445,true,3098503445,Good,false,false,,,75K–99K
EMP1535,Eva,Miller,40,false,DevOps,Florida,Inactive,,112028.67,eva.miller@example.com,8395894772,true,8395894772,Excellent,false,false,,,100K–124K
EMP1557,Eva,Miller,40,false,Admin,New York,Inactive,,99001.0,eva.miller@example.com,4485157918,true,4485157918,Good,true,false,,,75K–99K
EMP1584,Eva,Miller,,true,Cloud Tech,California,Inactive,,77657.93,eva.miller@example.com,7585126860,true,7585126860,Poor,false,false,,,75K–99K
EMP1936,Eva,Miller,40,false,Sales,Nevada,Inactive,,,eva.miller@example.com,6954132970,true,6954132970,Good,false,false,,,Unknown
EMP1532,Eva,Smith,35,false,DevOps,California,Inactive,,58113.07,eva.smith@example.com,8123710671,true,8123710671,Average,true,false,,,50K–74K
EMP1780,Eva,Smith,40,false,Sales,California,Inactive,,90259.99,eva.smith@example.com,752034475,false,,Average,false,false,,,75K–99K
EMP1390,Eva,Williams,35,false,Finance,Florida,Inactive,,50173.12,eva.williams@example.com,7637153987,true,7637153987,Poor,false,false,,,50K–74K
EMP1727,Eva,Williams,25,false,Finance,Illinois,Inactive,,98850.94,eva.williams@example.com,6471246334,true,6471246334,Excellent,true,false,,,75K–99K
EMP1836,Eva,Williams,,true,Cloud Tech,California,Inactive,,58877.49,eva.williams@example.com,3651460400,true,3651460400,Excellent,false,false,,,50K–74K
EMP1097,Frank,Brown,40,false,HR,California,Inactive,,58445.91,frank.brown@example.com,1706304890,true,1706304890,Excellent,false,false,,,50K–74K
EMP1332,Frank,Brown,35,false,Finance,Texas,Inactive,,82129.84,frank.brown@example.com,6927589550,true,6927589550,Average,false,false,,,75K–99K
EMP1341,Frank,Brown,,true,Sales,Illinois,Inactive,,72846.37,frank.brown@example.com,4201654234,true,4201654234,Good,true,false,,,50K–74K
EMP1347,Frank,Brown,40,false,Cloud Tech,California,Inactive,,104541.84,frank.brown@example.com,5044817765,true,5044817765,Good,false,false,,,100K–124K
EMP1434,Frank,Brown,30,false,Finance,California,Inactive,,109673.75,frank.brown@example.com,2774025882,true,2774025882,Excellent,false,false,,,100K–124K
EMP1487,Frank,Brown,30,false,Cloud Tech,Nevada,Inactive,,112792.2,frank.brown@example.com,9283692943,true,9283692943,Good,true,false,,,100K–124K
EMP1560,Frank,Brown,25,false,HR,Illinois,Inactive,,89944.67,frank.brown@example.com,4064242955,true,4064242955,Poor,false,false,,,75K–99K
EMP1595,Frank,Brown,30,false,DevOps,Nevada,Inactive,,83596.78,frank.brown@example.com,9624406305,true,9624406305,Average,false,false,,,75K–99K
EMP1713,Frank,Brown,35,false,Sales,California,Inactive,,103492.91,frank.brown@example.com,2407333372,true,2407333372,Poor,false,false,,,100K–124K
EMP1813,Frank,Brown,30,false,DevOps,Illinois,Inactive,,118614.37,frank.brown@example.com,388436603,false,,Average,false,false,,,100K–124K
EMP1008,Frank,Davis,35,false,Admin,Nevada,Inactive,,115565.82,frank.davis@example.com,4177656123,true,4177656123,Excellent,true,false,,,100K–124K
EMP1145,Frank,Davis,30,false,Cloud Tech,California,Inactive,,79085.22,frank.davis@example.com,7546027340,true,7546027340,Good,true,false,,,75K–99K
EMP1200,Frank,Davis,25,false,Sales,Nevada,Inactive,,67639.7,frank.davis@example.com,1195243639,true,1195243639,Excellent,true,false,,,50K–74K
EMP1823,Frank,Davis,40,false,Finance,Florida,Inactive,,64785.13,frank.davis@example.com,3080037002,true,3080037002,Average,true,false,,,50K–74K
EMP1166,Frank,Garcia,40,false,Sales,Illinois,Inactive,,85388.58,frank.garcia@example.com,1185672437,true,1185672437,Poor,true,false,,,75K–99K
EMP1884,Frank,Garcia,35,false,Admin,Florida,Inactive,,93177.35,frank.garcia@example.com,5885379820,true,5885379820,Average,false,false,,,75K–99K
EMP1942,Frank,Garcia,30,false,Cloud Tech,California,Inactive,,94537.3,frank.garcia@example.com,5591024509,true,5591024509,Good,true,false,,,75K–99K
